x,y1,y2
1.30465957792905,15.8642907061849,20.425208427257
1.30624422917219,15.9172536488032,20.4573974624931
1.30809177277453,15.9790031007531,20.4945287264238
1.31033126803465,16.0575431387989,20.5389470080553
1.31261046627529,16.1591116878471,20.5835103842247
1.31449555291328,16.2431173312512,20.6197974625822
1.31607768721988,16.3136224251284,20.6498580339427
1.31774952190776,16.3881248621996,20.6813168842287
1.31981130826401,16.4800048245995,20.7196536083148
1.32215629035944,16.5845049179786,20.7626506949972
1.32383948949833,16.6595137922608,20.793036732549
1.32552268863722,16.734522666543,20.8230981494375
1.32756649773063,16.8256015031474,20.859168855229
1.32988051061412,16.928721506868,20.8994467313117
1.3319864144123,17.0225674871791,20.9355683008335
1.33369205245427,17.0985763125787,20.964371135131
1.33527674057546,17.1691952128103,20.990850988512
1.3371242959857,17.2515283416089,21.0214016914265
1.33936376255497,17.3513263170664,21.0579514054697
1.3416429222041,17.434589645859,21.0946272037595
1.34352800903672,17.497593884917,21.1244817640511
1.3451101724872,17.5504736793849,21.1492065720228
1.34678203318141,17.6063513763839,21.1750883517163
1.34884381716482,17.6752612688778,21.2066323432534
1.35118876450893,17.7536351774374,21.242016711461
1.35287197578815,17.8098922389088,21.2670124621213
1.35455518706738,17.8661493003803,21.2917442022838
1.35659898904377,17.9344581899656,21.3214235813633
1.35891298020743,18.0117974668259,21.3545701107378
1.36101887580715,18.0935327899798,21.3842975117067
1.36272452573709,18.1695421451464,21.4079876738955
1.36430922979894,18.2401617557461,21.429769684888
1.36615678909865,18.3224950578721,21.4549058452491
1.36839624203704,18.4222924258929,21.4849816883288
1.37067538550914,18.5238585342754,21.5151680932159
1.37256047388441,18.6078642550983,21.5397300704448
1.3741426505728,18.6783712376472,21.560064388031
1.37581452174947,18.7528753007784,21.5813571546469
1.37787630326869,18.8447550476241,21.6073121783937
1.3802212351938,18.9492529052495,21.6364332306467
1.3819044528722,19.0242626057129,21.6569938167548
1.3835876705506,19.0992723061762,21.6773402644
1.38563146937268,19.190350685057,21.70176100572
1.38794544964496,19.293469235515,21.7290401338452
1.39005134067729,19.3861706924529,21.7535065533434
1.39175699626512,19.4241754961033,21.7729899683687
1.39334170845209,19.459485482444,21.7909065246671
1.39518927013646,19.5006521866414,21.8115876407533
1.39742871653377,19.5505507249058,21.8363369738329
1.39970785159311,19.6013335916468,21.8611841079832
1.40159294027183,19.6433364588198,21.8813913940279
1.40317512349609,19.6785900957239,21.8981131671737
1.40484700026728,19.7158422519447,21.915630075436
1.40690878100635,19.7617821079846,21.9369865887357
1.4092537052032,19.8140308645991,21.9609543740847
1.41093692576262,19.8828501427484,21.9778657110151
1.41262014632203,19.976612428812,21.9946039450196
1.41466394356195,20.09046031428,22.0146979660814
1.41697791877955,20.2193582207865,22.037149547558
1.41908380782231,20.3366648742376,22.0572873294791
1.42078946612252,20.4228817345152,22.0733094435512
1.42237418204284,20.4935018735669,22.0880454932694
1.42422174471003,20.5758353257591,22.1050610359329
